country,country_iso,year,sex,age,suicides_no,population,suicides/100k pop,gdp_for_year($),gdp_per_capita($)
Canada,CAN,2009,male,35-54 years,1328,5085328,26.11,1.37E+12,42933
Canada,CAN,2009,male,55-74 years,680,3216246,21.14,1.37E+12,42933
Canada,CAN,2009,male,75+ years,182,893202,20.38,1.37E+12,42933
Canada,CAN,2009,female,5-14 years,12,1837414,0.65,1.37E+12,42933
Canada,CAN,2009,female,15-24 years,130,2238546,5.81,1.37E+12,42933
Canada,CAN,2009,female,25-34 years,119,2293665,5.19,1.37E+12,42933
Canada,CAN,2009,female,35-54 years,402,5043261,7.97,1.37E+12,42933
Canada,CAN,2009,female,55-74 years,192,3389717,5.66,1.37E+12,42933
Canada,CAN,2009,female,75+ years,46,1322098,3.48,1.37E+12,42933
Canada,CAN,2010,male,5-14 years,19,1922599,0.99,1.61E+12,49974
Canada,CAN,2010,male,15-24 years,371,2357806,15.73,1.61E+12,49974
Canada,CAN,2010,male,25-34 years,409,2366854,17.28,1.61E+12,49974
Canada,CAN,2010,male,35-54 years,1292,5088099,25.39,1.61E+12,49974
Canada,CAN,2010,male,55-74 years,690,3333897,20.7,1.61E+12,49974
Canada,CAN,2010,male,75+ years,200,917671,21.79,1.61E+12,49974
Canada,CAN,2010,female,5-14 years,13,1820274,0.71,1.61E+12,49974
Canada,CAN,2010,female,15-24 years,115,2239759,5.13,1.61E+12,49974
Canada,CAN,2010,female,25-34 years,154,2335884,6.59,1.61E+12,49974
Canada,CAN,2010,female,35-54 years,402,5044926,7.97,1.61E+12,49974
Canada,CAN,2010,female,55-74 years,237,3510692,6.75,1.61E+12,49974
Canada,CAN,2010,female,75+ years,49,1347679,3.64,1.61E+12,49974
Canada,CAN,2011,male,5-14 years,13,1920567,0.68,1.79E+12,54841
Canada,CAN,2011,male,15-24 years,364,2356694,15.45,1.79E+12,54841
Canada,CAN,2011,male,25-34 years,410,2400784,17.08,1.79E+12,54841
Canada,CAN,2011,male,35-54 years,1127,5074280,22.21,1.79E+12,54841
Canada,CAN,2011,male,55-74 years,683,3455517,19.77,1.79E+12,54841
Canada,CAN,2011,male,75+ years,184,943428,19.5,1.79E+12,54841
Canada,CAN,2011,female,5-14 years,18,1815461,0.99,1.79E+12,54841
Canada,CAN,2011,female,15-24 years,135,2248192,6,1.79E+12,54841
Canada,CAN,2011,female,25-34 years,134,2370185,5.65,1.79E+12,54841
Canada,CAN,2011,female,35-54 years,390,5032043,7.75,1.79E+12,54841
Canada,CAN,2011,female,55-74 years,215,3629587,5.92,1.79E+12,54841
Canada,CAN,2011,female,75+ years,55,1368680,4.02,1.79E+12,54841
Canada,CAN,2012,male,5-14 years,17,1921981,0.88,1.82E+12,55347
Canada,CAN,2012,male,15-24 years,381,2358461,16.15,1.82E+12,55347
Canada,CAN,2012,male,25-34 years,419,2431632,17.23,1.82E+12,55347
Canada,CAN,2012,male,35-54 years,1205,5056024,23.83,1.82E+12,55347
Canada,CAN,2012,male,55-74 years,770,3586361,21.47,1.82E+12,55347
Canada,CAN,2012,male,75+ years,180,967342,18.61,1.82E+12,55347
Canada,CAN,2012,female,5-14 years,17,1816079,0.94,1.82E+12,55347
Canada,CAN,2012,female,15-24 years,137,2255895,6.07,1.82E+12,55347
Canada,CAN,2012,female,25-34 years,129,2403433,5.37,1.82E+12,55347
Canada,CAN,2012,female,35-54 years,385,5018897,7.67,1.82E+12,55347
Canada,CAN,2012,female,55-74 years,241,3756013,6.42,1.82E+12,55347
Canada,CAN,2012,female,75+ years,45,1389078,3.24,1.82E+12,55347
Canada,CAN,2013,male,5-14 years,15,1927751,0.78,1.84E+12,55310
Canada,CAN,2013,male,15-24 years,300,2362807,12.7,1.84E+12,55310
Canada,CAN,2013,male,25-34 years,439,2456335,17.87,1.84E+12,55310
Canada,CAN,2013,male,35-54 years,1244,5032714,24.72,1.84E+12,55310
Canada,CAN,2013,male,55-74 years,812,3724622,21.8,1.84E+12,55310
Canada,CAN,2013,male,75+ years,231,991048,23.31,1.84E+12,55310
Canada,CAN,2013,female,5-14 years,20,1823010,1.1,1.84E+12,55310
Canada,CAN,2013,female,15-24 years,138,2261173,6.1,1.84E+12,55310
Canada,CAN,2013,female,25-34 years,135,2433660,5.55,1.84E+12,55310
Canada,CAN,2013,female,35-54 years,400,5003771,7.99,1.84E+12,55310
Canada,CAN,2013,female,55-74 years,255,3887315,6.56,1.84E+12,55310
Canada,CAN,2013,female,75+ years,65,1410630,4.61,1.84E+12,55310
Chile,CHL,2006,male,5-14 years,20,1367172,1.46,1.55E+11,10270
Chile,CHL,2006,male,15-24 years,256,1407202,18.19,1.55E+11,10270
Chile,CHL,2006,male,25-34 years,287,1244997,23.05,1.55E+11,10270
Chile,CHL,2006,male,35-54 years,597,2214294,26.96,1.55E+11,10270
Chile,CHL,2006,male,55-74 years,256,993366,25.77,1.55E+11,10270
Chile,CHL,2006,male,75+ years,82,210746,38.91,1.55E+11,10270
Chile,CHL,2006,female,5-14 years,6,1319746,0.45,1.55E+11,10270
Chile,CHL,2006,female,15-24 years,74,1361962,5.43,1.55E+11,10270
Chile,CHL,2006,female,25-34 years,49,1223765,4,1.55E+11,10270
Chile,CHL,2006,female,35-54 years,127,2239649,5.67,1.55E+11,10270
Chile,CHL,2006,female,55-74 years,33,1136080,2.9,1.55E+11,10270
Chile,CHL,2006,female,75+ years,8,352617,2.27,1.55E+11,10270
Chile,CHL,2007,male,5-14 years,19,1352835,1.4,1.74E+11,11387
Chile,CHL,2007,male,15-24 years,302,1422332,21.23,1.74E+11,11387
Chile,CHL,2007,male,25-34 years,310,1251058,24.78,1.74E+11,11387
Chile,CHL,2007,male,35-54 years,532,2247973,23.67,1.74E+11,11387
Chile,CHL,2007,male,55-74 years,270,1031049,26.19,1.74E+11,11387
Chile,CHL,2007,male,75+ years,63,219367,28.72,1.74E+11,11387
Chile,CHL,2007,female,5-14 years,9,1305466,0.69,1.74E+11,11387
Chile,CHL,2007,female,15-24 years,90,1375294,6.54,1.74E+11,11387
Chile,CHL,2007,female,25-34 years,74,1227488,6.03,1.74E+11,11387
Chile,CHL,2007,female,35-54 years,128,2272322,5.63,1.74E+11,11387
Chile,CHL,2007,female,55-74 years,42,1174419,3.58,1.74E+11,11387
Chile,CHL,2007,female,75+ years,9,365832,2.46,1.74E+11,11387
Chile,CHL,2008,male,5-14 years,14,1338486,1.05,1.80E+11,11653
Chile,CHL,2008,male,15-24 years,330,1433674,23.02,1.80E+11,11653
Chile,CHL,2008,male,25-34 years,346,1260323,27.45,1.80E+11,11653
Chile,CHL,2008,male,35-54 years,616,2277546,27.05,1.80E+11,11653
Chile,CHL,2008,male,55-74 years,294,1072247,27.42,1.80E+11,11653
Chile,CHL,2008,male,75+ years,74,227419,32.54,1.80E+11,11653
Chile,CHL,2008,female,5-14 years,16,1291313,1.24,1.80E+11,11653
Chile,CHL,2008,female,15-24 years,110,1384953,7.94,1.80E+11,11653
Chile,CHL,2008,female,25-34 years,79,1234171,6.4,1.80E+11,11653
Chile,CHL,2008,female,35-54 years,135,2300364,5.87,1.80E+11,11653
Chile,CHL,2008,female,55-74 years,64,1216310,5.26,1.80E+11,11653
Chile,CHL,2008,female,75+ years,10,378855,2.64,1.80E+11,11653
Chile,CHL,2009,male,5-14 years,15,1324547,1.13,1.72E+11,11062
Chile,CHL,2009,male,15-24 years,330,1440637,22.91,1.72E+11,11062
Chile,CHL,2009,male,25-34 years,362,1273220,28.43,1.72E+11,11062
Chile,CHL,2009,male,35-54 years,613,2304506,26.6,1.72E+11,11062
Chile,CHL,2009,male,55-74 years,316,1116278,28.31,1.72E+11,11062
Chile,CHL,2009,male,75+ years,88,234780,37.48,1.72E+11,11062
Chile,CHL,2009,female,5-14 years,11,1277663,0.86,1.72E+11,11062
Chile,CHL,2009,female,15-24 years,102,1390368,7.34,1.72E+11,11062
Chile,CHL,2009,female,25-34 years,85,1244249,6.83,1.72E+11,11062
Chile,CHL,2009,female,35-54 years,155,2325328,6.67,1.72E+11,11062
Chile,CHL,2009,female,55-74 years,59,1260914,4.68,1.72E+11,11062
Chile,CHL,2009,female,75+ years,12,391659,3.06,1.72E+11,11062
Chile,CHL,2010,male,5-14 years,18,1311312,1.37,2.19E+11,13874
Chile,CHL,2010,male,15-24 years,315,1442868,21.83,2.19E+11,13874
Chile,CHL,2010,male,25-34 years,307,1289792,23.8,2.19E+11,13874
Chile,CHL,2010,male,35-54 years,607,2329802,26.05,2.19E+11,13874
Chile,CHL,2010,male,55-74 years,273,1162662,23.48,2.19E+11,13874
Chile,CHL,2010,male,75+ years,98,241464,40.59,2.19E+11,13874
Chile,CHL,2010,female,5-14 years,10,1264757,0.79,2.19E+11,13874
Chile,CHL,2010,female,15-24 years,90,1391250,6.47,2.19E+11,13874
Chile,CHL,2010,female,25-34 years,78,1257779,6.2,2.19E+11,13874
Chile,CHL,2010,female,35-54 years,150,2348223,6.39,2.19E+11,13874
Chile,CHL,2010,female,55-74 years,45,1307594,3.44,2.19E+11,13874
Chile,CHL,2010,female,75+ years,10,404348,2.47,2.19E+11,13874
Chile,CHL,2011,male,5-14 years,12,1300696,0.92,2.52E+11,15854
Chile,CHL,2011,male,15-24 years,312,1441346,21.65,2.52E+11,15854
Chile,CHL,2011,male,25-34 years,330,1309717,25.2,2.52E+11,15854
Chile,CHL,2011,male,35-54 years,575,2350457,24.46,2.52E+11,15854
Chile,CHL,2011,male,55-74 years,339,1205080,28.13,2.52E+11,15854
Chile,CHL,2011,male,75+ years,89,250197,35.57,2.52E+11,15854
Chile,CHL,2011,female,5-14 years,12,1253907,0.96,2.52E+11,15854
Chile,CHL,2011,female,15-24 years,69,1388507,4.97,2.52E+11,15854
Chile,CHL,2011,female,25-34 years,67,1274974,5.26,2.52E+11,15854
Chile,CHL,2011,female,35-54 years,158,2367343,6.67,2.52E+11,15854
Chile,CHL,2011,female,55-74 years,50,1351263,3.7,2.52E+11,15854
Chile,CHL,2011,female,75+ years,14,417296,3.35,2.52E+11,15854
Chile,CHL,2012,male,5-14 years,8,1292347,0.62,2.67E+11,16617
Chile,CHL,2012,male,15-24 years,242,1435400,16.86,2.67E+11,16617
Chile,CHL,2012,male,25-34 years,319,1333713,23.92,2.67E+11,16617
Chile,CHL,2012,male,35-54 years,555,2370451,23.41,2.67E+11,16617
Chile,CHL,2012,male,55-74 years,285,1250017,22.8,2.67E+11,16617
Chile,CHL,2012,male,75+ years,101,258082,39.13,2.67E+11,16617
Chile,CHL,2012,female,5-14 years,7,1245397,0.56,2.67E+11,16617
Chile,CHL,2012,female,15-24 years,62,1381401,4.49,2.67E+11,16617
Chile,CHL,2012,female,25-34 years,62,1296016,4.78,2.67E+11,16617
Chile,CHL,2012,female,35-54 years,138,2385205,5.79,2.67E+11,16617
Chile,CHL,2012,female,55-74 years,52,1397521,3.72,2.67E+11,16617
Chile,CHL,2012,female,75+ years,10,429697,2.33,2.67E+11,16617
Chile,CHL,2013,male,5-14 years,12,1285975,0.93,2.78E+11,17140
Chile,CHL,2013,male,15-24 years,224,1425807,15.71,2.78E+11,17140
Chile,CHL,2013,male,25-34 years,298,1359760,21.92,2.78E+11,17140
Chile,CHL,2013,male,35-54 years,516,2389789,21.59,2.78E+11,17140
Chile,CHL,2013,male,55-74 years,288,1296922,22.21,2.78E+11,17140
Chile,CHL,2013,male,75+ years,82,265665,30.87,2.78E+11,17140
Chile,CHL,2013,female,5-14 years,8,1238965,0.65,2.78E+11,17140
Chile,CHL,2013,female,15-24 years,60,1370723,4.38,2.78E+11,17140
Chile,CHL,2013,female,25-34 years,52,1318935,3.94,2.78E+11,17140
Chile,CHL,2013,female,35-54 years,130,2401833,5.41,2.78E+11,17140
Chile,CHL,2013,female,55-74 years,54,1445681,3.74,2.78E+11,17140
Chile,CHL,2013,female,75+ years,14,442189,3.17,2.78E+11,17140
Chile,CHL,2014,male,5-14 years,12,1280751,0.94,2.61E+11,15883
Chile,CHL,2014,male,15-24 years,238,1413924,16.83,2.61E+11,15883
Chile,CHL,2014,male,25-34 years,289,1384843,20.87,2.61E+11,15883
Chile,CHL,2014,male,35-54 years,536,2408469,22.25,2.61E+11,15883
Chile,CHL,2014,male,55-74 years,308,1345116,22.9,2.61E+11,15883
Chile,CHL,2014,male,75+ years,92,273608,33.62,2.61E+11,15883
Chile,CHL,2014,female,5-14 years,9,1233817,0.73,2.61E+11,15883
Chile,CHL,2014,female,15-24 years,58,1357865,4.27,2.61E+11,15883
Chile,CHL,2014,female,25-34 years,60,1340788,4.47,2.61E+11,15883
Chile,CHL,2014,female,35-54 years,127,2417192,5.25,2.61E+11,15883
Chile,CHL,2014,female,55-74 years,52,1494867,3.48,2.61E+11,15883
Chile,CHL,2014,female,75+ years,8,455627,1.76,2.61E+11,15883
Chile,CHL,2015,male,5-14 years,9,1275612,0.71,2.44E+11,14729
Chile,CHL,2015,male,15-24 years,224,1400822,15.99,2.44E+11,14729
Chile,CHL,2015,male,25-34 years,296,1406921,21.04,2.44E+11,14729
Chile,CHL,2015,male,35-54 years,513,2426719,21.14,2.44E+11,14729
Chile,CHL,2015,male,55-74 years,301,1394272,21.59,2.44E+11,14729
Chile,CHL,2015,male,75+ years,117,282308,41.44,2.44E+11,14729
Chile,CHL,2015,female,5-14 years,13,1228869,1.06,2.44E+11,14729
Chile,CHL,2015,female,15-24 years,64,1343941,4.76,2.44E+11,14729
Chile,CHL,2015,female,25-34 years,66,1359598,4.85,2.44E+11,14729
Chile,CHL,2015,female,35-54 years,136,2431495,5.59,2.44E+11,14729
Chile,CHL,2015,female,55-74 years,78,1544550,5.05,2.44E+11,14729
Chile,CHL,2015,female,75+ years,21,470618,4.46,2.44E+11,14729
Colombia,COL,2006,male,5-14 years,46,4260456,1.08,1.63E+11,4095
Colombia,COL,2006,male,15-24 years,521,4229825,12.32,1.63E+11,4095
Colombia,COL,2006,male,25-34 years,408,3492325,11.68,1.63E+11,4095
Colombia,COL,2006,male,35-54 years,453,5261515,8.61,1.63E+11,4095
Colombia,COL,2006,male,55-74 years,211,1925991,10.96,1.63E+11,4095
Colombia,COL,2006,male,75+ years,78,363411,21.46,1.63E+11,4095
Colombia,COL,2006,female,5-14 years,40,4092360,0.98,1.63E+11,4095
Colombia,COL,2006,female,15-24 years,197,4126897,4.77,1.63E+11,4095
Colombia,COL,2006,female,25-34 years,96,3566953,2.69,1.63E+11,4095
Colombia,COL,2006,female,35-54 years,90,5642326,1.6,1.63E+11,4095
Colombia,COL,2006,female,55-74 years,33,2234226,1.48,1.63E+11,4095
Colombia,COL,2006,female,75+ years,4,512391,0.78,1.63E+11,4095
Colombia,COL,2007,male,5-14 years,37,4234298,0.87,2.07E+11,5150
Colombia,COL,2007,male,15-24 years,493,4248033,11.61,2.07E+11,5150
Colombia,COL,2007,male,25-34 years,410,3562854,11.51,2.07E+11,5150
Colombia,COL,2007,male,35-54 years,475,5364516,8.85,2.07E+11,5150
Colombia,COL,2007,male,55-74 years,245,2018827,12.14,2.07E+11,5150
Colombia,COL,2007,male,75+ years,67,378405,17.71,2.07E+11,5150
Colombia,COL,2007,female,5-14 years,40,4066699,0.98,2.07E+11,5150
Colombia,COL,2007,female,15-24 years,208,4142290,5.02,2.07E+11,5150
Colombia,COL,2007,female,25-34 years,105,3633920,2.89,2.07E+11,5150
Colombia,COL,2007,female,35-54 years,82,5752377,1.43,2.07E+11,5150
Colombia,COL,2007,female,55-74 years,16,2339825,0.68,2.07E+11,5150
Colombia,COL,2007,female,75+ years,3,533162,0.56,2.07E+11,5150
Colombia,COL,2008,male,5-14 years,47,4213275,1.12,2.44E+11,5971
Colombia,COL,2008,male,15-24 years,479,4263159,11.24,2.44E+11,5971
Colombia,COL,2008,male,25-34 years,417,3641000,11.45,2.44E+11,5971
Colombia,COL,2008,male,35-54 years,510,5459636,9.34,2.44E+11,5971
Colombia,COL,2008,male,55-74 years,250,2119709,11.79,2.44E+11,5971
Colombia,COL,2008,male,75+ years,69,392608,17.57,2.44E+11,5971
Colombia,COL,2008,female,5-14 years,43,4045559,1.06,2.44E+11,5971
Colombia,COL,2008,female,15-24 years,206,4153413,4.96,2.44E+11,5971
Colombia,COL,2008,female,25-34 years,85,3709016,2.29,2.44E+11,5971
Colombia,COL,2008,female,35-54 years,82,5853848,1.4,2.44E+11,5971
Colombia,COL,2008,female,55-74 years,27,2454148,1.1,2.44E+11,5971
Colombia,COL,2008,female,75+ years,5,553758,0.9,2.44E+11,5971
Colombia,COL,2009,male,5-14 years,54,4196033,1.29,2.34E+11,5643
Colombia,COL,2009,male,15-24 years,481,4272494,11.26,2.34E+11,5643
Colombia,COL,2009,male,25-34 years,426,3715402,11.47,2.34E+11,5643
Colombia,COL,2009,male,35-54 years,517,5552239,9.31,2.34E+11,5643
Colombia,COL,2009,male,55-74 years,252,2226378,11.32,2.34E+11,5643
Colombia,COL,2009,male,75+ years,72,405866,17.74,2.34E+11,5643
Colombia,COL,2009,female,5-14 years,32,4027989,0.79,2.34E+11,5643
Colombia,COL,2009,female,15-24 years,207,4157810,4.98,2.34E+11,5643
Colombia,COL,2009,female,25-34 years,72,3780652,1.9,2.34E+11,5643
Colombia,COL,2009,female,35-54 years,87,5952480,1.46,2.34E+11,5643
Colombia,COL,2009,female,55-74 years,46,2574750,1.79,2.34E+11,5643
Colombia,COL,2009,female,75+ years,3,574080,0.52,2.34E+11,5643
Colombia,COL,2010,male,5-14 years,41,4178908,0.98,2.87E+11,6836
Colombia,COL,2010,male,15-24 years,480,4274849,11.23,2.87E+11,6836
Colombia,COL,2010,male,25-34 years,436,3779392,11.54,2.87E+11,6836
Colombia,COL,2010,male,35-54 years,463,5646115,8.2,2.87E+11,6836
Colombia,COL,2010,male,55-74 years,225,2337537,9.63,2.87E+11,6836
Colombia,COL,2010,male,75+ years,65,418296,15.54,2.87E+11,6836
Colombia,COL,2010,female,5-14 years,39,4010759,0.97,2.87E+11,6836
Colombia,COL,2010,female,15-24 years,187,4154664,4.5,2.87E+11,6836
Colombia,COL,2010,female,25-34 years,78,3841659,2.03,2.87E+11,6836
Colombia,COL,2010,female,35-54 years,72,6052417,1.19,2.87E+11,6836
Colombia,COL,2010,female,55-74 years,16,2700178,0.59,2.87E+11,6836
Colombia,COL,2010,female,75+ years,5,594329,0.84,2.87E+11,6836
Colombia,COL,2011,male,5-14 years,41,4163139,0.98,3.35E+11,7885
Colombia,COL,2011,male,15-24 years,450,4268385,10.54,3.35E+11,7885
Colombia,COL,2011,male,25-34 years,382,3840952,9.95,3.35E+11,7885
Colombia,COL,2011,male,35-54 years,498,5745871,8.67,3.35E+11,7885
Colombia,COL,2011,male,55-74 years,231,2445112,9.45,3.35E+11,7885
Colombia,COL,2011,male,75+ years,60,436385,13.75,3.35E+11,7885
Colombia,COL,2011,female,5-14 years,34,3995726,0.85,3.35E+11,7885
Colombia,COL,2011,female,15-24 years,159,4147875,3.83,3.35E+11,7885
Colombia,COL,2011,female,25-34 years,69,3897562,1.77,3.35E+11,7885
Colombia,COL,2011,female,35-54 years,87,6156452,1.41,3.35E+11,7885
Colombia,COL,2011,female,55-74 years,29,2822325,1.03,3.35E+11,7885
Colombia,COL,2011,female,75+ years,4,618521,0.65,3.35E+11,7885
Colombia,COL,2012,male,5-14 years,44,4146398,1.06,3.70E+11,8586
Colombia,COL,2012,male,15-24 years,486,4254495,11.42,3.70E+11,8586
Colombia,COL,2012,male,25-34 years,412,3891260,10.59,3.70E+11,8586
Colombia,COL,2012,male,35-54 years,455,5846650,7.78,3.70E+11,8586
Colombia,COL,2012,male,55-74 years,266,2556199,10.41,3.70E+11,8586
Colombia,COL,2012,male,75+ years,69,453582,15.21,3.70E+11,8586
Colombia,COL,2012,female,5-14 years,33,3979277,0.83,3.70E+11,8586
Colombia,COL,2012,female,15-24 years,151,4133625,3.65,3.70E+11,8586
Colombia,COL,2012,female,25-34 years,73,3942505,1.85,3.70E+11,8586
Colombia,COL,2012,female,35-54 years,83,6261133,1.33,3.70E+11,8586
Colombia,COL,2012,female,55-74 years,41,2948489,1.39,3.70E+11,8586
Colombia,COL,2012,female,75+ years,6,642251,0.93,3.70E+11,8586
Colombia,COL,2013,male,5-14 years,41,4126269,0.99,3.80E+11,8731
Colombia,COL,2013,male,15-24 years,450,4235904,10.62,3.80E+11,8731
Colombia,COL,2013,male,25-34 years,381,3931611,9.69,3.80E+11,8731
Colombia,COL,2013,male,35-54 years,462,5947520,7.77,3.80E+11,8731
Colombia,COL,2013,male,55-74 years,260,2672132,9.73,3.80E+11,8731
Colombia,COL,2013,male,75+ years,69,470105,14.68,3.80E+11,8731
Colombia,COL,2013,female,5-14 years,36,3959475,0.91,3.80E+11,8731
Colombia,COL,2013,female,15-24 years,141,4114036,3.43,3.80E+11,8731
Colombia,COL,2013,female,25-34 years,81,3977885,2.04,3.80E+11,8731
Colombia,COL,2013,female,35-54 years,101,6365459,1.59,3.80E+11,8731
Colombia,COL,2013,female,55-74 years,41,3079952,1.33,3.80E+11,8731
Colombia,COL,2013,female,75+ years,5,665950,0.75,3.80E+11,8731
Colombia,COL,2014,male,5-14 years,37,4100740,0.9,3.78E+11,8591
Colombia,COL,2014,male,15-24 years,480,4216293,11.38,3.78E+11,8591
Colombia,COL,2014,male,25-34 years,395,3965410,9.96,3.78E+11,8591
Colombia,COL,2014,male,35-54 years,477,6046987,7.89,3.78E+11,8591
Colombia,COL,2014,male,55-74 years,283,2795271,10.12,3.78E+11,8591
Colombia,COL,2014,male,75+ years,83,486197,17.07,3.78E+11,8591
Colombia,COL,2014,female,5-14 years,27,3934580,0.69,3.78E+11,8591
Colombia,COL,2014,female,15-24 years,132,4092325,3.23,3.78E+11,8591
Colombia,COL,2014,female,25-34 years,82,4007103,2.05,3.78E+11,8591
Colombia,COL,2014,female,35-54 years,82,6467724,1.27,3.78E+11,8591
Colombia,COL,2014,female,55-74 years,43,3219142,1.34,3.78E+11,8591
Colombia,COL,2014,female,75+ years,5,690028,0.72,3.78E+11,8591
Colombia,COL,2015,male,5-14 years,39,4070023,0.96,2.92E+11,6552
Colombia,COL,2015,male,15-24 years,473,4197599,11.27,2.92E+11,6552
Colombia,COL,2015,male,25-34 years,379,3994717,9.49,2.92E+11,6552
Colombia,COL,2015,male,35-54 years,560,6143478,9.12,2.92E+11,6552
Colombia,COL,2015,male,55-74 years,317,2926656,10.83,2.92E+11,6552
Colombia,COL,2015,male,75+ years,82,502228,16.33,2.92E+11,6552
Colombia,COL,2015,female,5-14 years,44,3904896,1.13,2.92E+11,6552
Colombia,COL,2015,female,15-24 years,176,4070390,4.32,2.92E+11,6552
Colombia,COL,2015,female,25-34 years,111,4031995,2.75,2.92E+11,6552
Colombia,COL,2015,female,35-54 years,96,6566323,1.46,2.92E+11,6552
Colombia,COL,2015,female,55-74 years,45,3367078,1.34,2.92E+11,6552
Colombia,COL,2015,female,75+ years,10,715044,1.4,2.92E+11,6552
Costa Rica,CRI,2006,male,5-14 years,6,407521,1.47,22600431878,5716
Costa Rica,CRI,2006,male,15-24 years,63,410875,15.33,22600431878,5716
Costa Rica,CRI,2006,male,25-34 years,61,332995,18.32,22600431878,5716
Costa Rica,CRI,2006,male,35-54 years,123,541859,22.7,22600431878,5716
Costa Rica,CRI,2006,male,55-74 years,37,236947,15.62,22600431878,5716
Costa Rica,CRI,2006,male,75+ years,5,48273,10.36,22600431878,5716
Costa Rica,CRI,2006,female,5-14 years,5,390001,1.28,22600431878,5716
Costa Rica,CRI,2006,female,15-24 years,18,396374,4.54,22600431878,5716
Costa Rica,CRI,2006,female,25-34 years,10,329678,3.03,22600431878,5716
Costa Rica,CRI,2006,female,35-54 years,14,550398,2.54,22600431878,5716
Costa Rica,CRI,2006,female,55-74 years,6,246771,2.43,22600431878,5716
Costa Rica,CRI,2006,female,75+ years,2,62224,3.21,22600431878,5716
Costa Rica,CRI,2007,male,5-14 years,1,403466,0.25,26743874206,6661
Costa Rica,CRI,2007,male,15-24 years,46,414675,11.09,26743874206,6661
Costa Rica,CRI,2007,male,25-34 years,53,342197,15.49,26743874206,6661
Costa Rica,CRI,2007,male,35-54 years,90,552299,16.3,26743874206,6661
Costa Rica,CRI,2007,male,55-74 years,32,245529,13.03,26743874206,6661
Costa Rica,CRI,2007,male,75+ years,4,50648,7.9,26743874206,6661
Costa Rica,CRI,2007,female,5-14 years,1,386007,0.26,26743874206,6661
Costa Rica,CRI,2007,female,15-24 years,20,399875,5,26743874206,6661
Costa Rica,CRI,2007,female,25-34 years,11,337810,3.26,26743874206,6661
Costa Rica,CRI,2007,female,35-54 years,9,561684,1.6,26743874206,6661
Costa Rica,CRI,2007,female,55-74 years,3,255955,1.17,26743874206,6661
Costa Rica,CRI,2007,female,75+ years,0,65096,0,26743874206,6661
Costa Rica,CRI,2008,male,5-14 years,1,398343,0.25,30612932876,7517
Costa Rica,CRI,2008,male,15-24 years,52,417256,12.46,30612932876,7517
Costa Rica,CRI,2008,male,25-34 years,38,352104,10.79,30612932876,7517
Costa Rica,CRI,2008,male,35-54 years,101,562044,17.97,30612932876,7517
Costa Rica,CRI,2008,male,55-74 years,31,254352,12.19,30612932876,7517
